Customer ID,Customer Name,Segment,Region,total_sales,total_profit,order_count,last_order_date,recency_days,avg_order_value,customer_value_segment,recency_segment
TB-21190,Thomas Brumley,Home Office,East,767.214,161.9674,1,2014-12-27,1099,767.214,Medium Value,Inactive
TB-21190,Thomas Brumley,Home Office,South,6.24,3.0576,1,2015-11-27,764,6.24,Low Value,Inactive
TB-21190,Thomas Brumley,Home Office,West,42.72,13.9788,2,2017-11-11,49,21.36,Low Value,Active
TB-21250,Tim Brockman,Consumer,Central,159.86,-26.955,2,2017-01-15,349,79.93,Low Value,Inactive
TB-21250,Tim Brockman,Consumer,East,655.88,314.1048,1,2015-10-09,813,655.88,Medium Value,Inactive
TB-21250,Tim Brockman,Consumer,West,786.6360000000001,-26.534299999999998,4,2016-11-14,411,196.65900000000002,Medium Value,Inactive
TB-21280,Toby Braunhardt,Consumer,Central,1287.45,244.6155,1,2016-03-25,645,1287.45,High Value,Inactive
TB-21280,Toby Braunhardt,Consumer,East,806.806,242.77679999999998,3,2016-05-26,583,268.93533333333335,Medium Value,Inactive
TB-21280,Toby Braunhardt,Consumer,South,95.968,9.5968,1,2014-12-01,1125,95.968,Low Value,Inactive
TB-21280,Toby Braunhardt,Consumer,West,8.226,-6.0324,1,2014-06-22,1287,8.226,Low Value,Inactive
TB-21355,Todd Boyes,Corporate,Central,209.376,69.3876,2,2017-08-06,146,104.688,Low Value,At Risk
TB-21355,Todd Boyes,Corporate,East,100.102,33.3589,2,2016-11-22,403,50.051,Low Value,Inactive
TB-21355,Todd Boyes,Corporate,South,524.85,166.2205,1,2017-05-18,226,524.85,Medium Value,Inactive
TB-21400,Tom Boeckenhauer,Consumer,Central,1040.19,291.99269999999996,1,2014-09-07,1210,1040.19,Medium Value,Inactive
TB-21400,Tom Boeckenhauer,Consumer,East,6999.96,2239.9872,1,2014-12-14,1112,6999.96,High Value,Inactive
TB-21400,Tom Boeckenhauer,Consumer,South,106.44800000000001,16.2828,2,2016-04-14,625,53.224000000000004,Low Value,Inactive
TB-21400,Tom Boeckenhauer,Consumer,West,987.392,250.1062,3,2017-06-11,202,329.1306666666667,Medium Value,Inactive
TB-21520,Tracy Blumstein,Consumer,Central,149.80599999999998,-26.4814,2,2017-09-14,107,74.90299999999999,Low Value,At Risk
TB-21520,Tracy Blumstein,Consumer,East,4087.136,-1720.7060000000001,4,2015-10-19,803,1021.784,High Value,Inactive
TB-21520,Tracy Blumstein,Consumer,West,500.544,144.1423,3,2017-07-23,160,166.84799999999998,Medium Value,At Risk
TB-21595,Troy Blackwell,Consumer,Central,782.52,50.401700000000005,3,2017-03-20,285,260.84,Medium Value,Inactive
TB-21595,Troy Blackwell,Consumer,East,458.351,-204.94039999999998,1,2016-03-29,641,458.351,Medium Value,Inactive
TB-21595,Troy Blackwell,Consumer,West,146.688,18.1296,1,2014-11-07,1149,146.688,Low Value,Inactive
TB-21625,Trudy Brown,Consumer,Central,243.166,45.641400000000004,2,2016-09-11,475,121.583,Low Value,Inactive
TB-21625,Trudy Brown,Consumer,East,2222.936,341.49309999999997,5,2017-11-30,30,444.58720000000005,High Value,Active
TB-21625,Trudy Brown,Consumer,West,331.566,-7.252499999999998,2,2016-05-08,601,165.783,Medium Value,Inactive
TC-20980,Tamara Chand,Corporate,Central,18437.138000000003,8745.0635,2,2016-10-02,454,9218.569000000001,High Value,Inactive
TC-20980,Tamara Chand,Corporate,East,85.848,37.7204,1,2015-09-20,832,85.848,Low Value,Inactive
TC-20980,Tamara Chand,Corporate,South,521.92,195.9808,1,2014-12-27,1099,521.92,Medium Value,Inactive
TC-20980,Tamara Chand,Corporate,West,7.312,2.5592,1,2016-11-26,399,7.312,Low Value,Inactive
TC-21145,Theresa Coyne,Corporate,East,1038.26,265.5332,1,2017-09-15,106,1038.26,Medium Value,At Risk
TC-21295,Toby Carlisle,Consumer,Central,21.99,-32.985,1,2017-11-14,46,21.99,Low Value,Active
TC-21295,Toby Carlisle,Consumer,East,1944.4699999999998,342.5472,2,2017-05-06,238,972.2349999999999,High Value,Inactive
TC-21295,Toby Carlisle,Consumer,South,697.764,-27.673199999999998,2,2017-11-13,47,348.882,Medium Value,Active
TC-21295,Toby Carlisle,Consumer,West,1602.588,324.4837,3,2017-12-03,27,534.196,High Value,Active
TC-21475,Tony Chapman,Home Office,Central,53.352000000000004,-85.8622,2,2017-04-30,244,26.676000000000002,Low Value,Inactive
TC-21475,Tony Chapman,Home Office,East,110.696,-40.5144,2,2017-07-30,153,55.348,Low Value,At Risk
TC-21475,Tony Chapman,Home Office,South,791.24,208.9372,2,2017-04-02,272,395.62,Medium Value,Inactive
TC-21475,Tony Chapman,Home Office,West,289.688,36.5434,3,2016-08-22,495,96.56266666666666,Low Value,Inactive
TC-21535,Tracy Collins,Home Office,East,68.852,23.692,2,2017-12-26,4,34.426,Low Value,Active
TC-21535,Tracy Collins,Home Office,South,61.96,4.3372,1,2015-09-19,833,61.96,Low Value,Inactive
TC-21535,Tracy Collins,Home Office,West,611.7460000000001,189.9038,4,2017-12-07,23,152.93650000000002,Medium Value,Active
TD-20995,Tamara Dahlen,Consumer,Central,108.184,-31.8815,3,2017-11-11,49,36.06133333333333,Low Value,Active
TD-20995,Tamara Dahlen,Consumer,East,124.02799999999999,41.376400000000004,3,2017-11-23,37,41.342666666666666,Low Value,Active
TD-20995,Tamara Dahlen,Consumer,South,34.2,9.234,1,2014-05-19,1321,34.2,Low Value,Inactive
TD-20995,Tamara Dahlen,Consumer,West,1168.136,69.4608,2,2017-07-09,174,584.068,High Value,At Risk
TG-21310,Toby Gnade,Consumer,East,137.94,35.8644,1,2017-01-27,337,137.94,Low Value,Inactive
TG-21310,Toby Gnade,Consumer,South,4.608,1.6704,1,2015-03-09,1027,4.608,Low Value,Inactive
TG-21310,Toby Gnade,Consumer,West,2915.824,644.6356000000001,3,2016-11-15,410,971.9413333333333,High Value,Inactive
TG-21640,Trudy Glocke,Consumer,Central,248.82,84.4272,1,2017-09-07,114,248.82,Low Value,At Risk
TG-21640,Trudy Glocke,Consumer,South,1142.165,89.4226,1,2014-03-31,1370,1142.165,Medium Value,Inactive
TG-21640,Trudy Glocke,Consumer,West,683.676,191.8707,2,2015-09-18,834,341.838,Medium Value,Inactive
TH-21100,Thea Hendricks,Consumer,East,1537.5439999999999,-240.7248,1,2014-11-24,1132,1537.5439999999999,High Value,Inactive
TH-21100,Thea Hendricks,Consumer,South,27.86,9.1938,1,2016-05-09,600,27.86,Low Value,Inactive
TH-21100,Thea Hendricks,Consumer,West,857.4200000000001,96.3185,3,2017-01-20,344,285.8066666666667,Medium Value,Inactive
TH-21115,Thea Hudgings,Corporate,Central,2027.188,-82.8626,1,2016-04-18,621,2027.188,High Value,Inactive
TH-21115,Thea Hudgings,Corporate,East,915.5840000000001,-169.69129999999998,3,2017-11-02,58,305.1946666666667,Medium Value,Active
TH-21235,Tiffany House,Corporate,Central,600.825,24.1593,2,2017-06-08,205,300.4125,Medium Value,Inactive
TH-21235,Tiffany House,Corporate,East,146.188,2.9795999999999996,2,2016-05-26,583,73.094,Low Value,Inactive
TH-21235,Tiffany House,Corporate,West,275.188,65.5901,4,2017-09-04,117,68.797,Low Value,At Risk
TH-21550,Tracy Hopkins,Home Office,Central,564.38,143.4358,1,2017-06-26,187,564.38,Medium Value,Inactive
TH-21550,Tracy Hopkins,Home Office,East,1780.56,559.1508,4,2017-08-21,131,445.14,High Value,At Risk
TH-21550,Tracy Hopkins,Home Office,South,1889.1560000000002,-1274.5544,2,2017-10-19,72,944.5780000000001,High Value,Active
TM-21010,Tamara Manning,Consumer,Central,161.01,54.1382,3,2017-09-18,103,53.669999999999995,Low Value,At Risk
TM-21010,Tamara Manning,Consumer,East,193.26,44.7494,1,2015-09-12,840,193.26,Low Value,Inactive
TM-21010,Tamara Manning,Consumer,South,47.79,16.2486,1,2014-04-30,1340,47.79,Low Value,Inactive
TM-21010,Tamara Manning,Consumer,West,2553.1659999999997,458.1651,3,2017-01-20,344,851.0553333333332,High Value,Inactive
TM-21490,Tony Molinari,Consumer,Central,325.86,149.8956,1,2017-03-30,275,325.86,Medium Value,Inactive
TM-21490,Tony Molinari,Consumer,East,558.81,140.00029999999998,1,2017-07-27,156,558.81,Medium Value,At Risk
TM-21490,Tony Molinari,Consumer,West,210.008,2.6251,1,2017-08-22,130,210.008,Low Value,At Risk
TN-21040,Tanja Norvell,Home Office,Central,286.4,25.06,1,2016-05-28,581,286.4,Low Value,Inactive
TN-21040,Tanja Norvell,Home Office,East,559.93,167.979,1,2015-09-07,845,559.93,Medium Value,Inactive
TN-21040,Tanja Norvell,Home Office,South,431.976,-75.5958,1,2016-09-26,460,431.976,Medium Value,Inactive
TN-21040,Tanja Norvell,Home Office,West,1851.915,-809.4884000000001,4,2017-10-01,90,462.97875,High Value,Active
TP-21130,Theone Pippenger,Consumer,Central,2861.7560000000003,751.5518,4,2017-12-22,8,715.4390000000001,High Value,Active
TP-21130,Theone Pippenger,Consumer,East,11.632,1.0178,1,2016-07-14,534,11.632,Low Value,Inactive
TP-21130,Theone Pippenger,Consumer,South,1545.46,373.9159,3,2017-01-24,340,515.1533333333333,High Value,Inactive
TP-21130,Theone Pippenger,Consumer,West,35.208,2.6406,1,2015-04-14,991,35.208,Low Value,Inactive
TP-21415,Tom Prescott,Consumer,Central,577.2808,-527.3761999999999,2,2017-02-09,324,288.6404,Medium Value,Inactive
TP-21415,Tom Prescott,Consumer,East,4738.764,-566.3639999999999,2,2017-08-17,135,2369.382,High Value,At Risk
TP-21415,Tom Prescott,Consumer,West,12.96,6.3504,1,2017-09-17,104,12.96,Low Value,At Risk
TP-21565,Tracy Poddar,Corporate,Central,133.92000000000002,5.229999999999997,2,2016-10-03,453,66.96000000000001,Low Value,Inactive
TP-21565,Tracy Poddar,Corporate,West,1802.72,133.99869999999996,2,2017-01-14,350,901.36,High Value,Inactive
TR-21325,Toby Ritter,Consumer,Central,278.4,80.736,1,2016-09-05,481,278.4,Low Value,Inactive
TR-21325,Toby Ritter,Consumer,East,249.79,76.8028,1,2017-06-20,193,249.79,Low Value,Inactive
TR-21325,Toby Ritter,Consumer,South,15.552,5.4432,1,2016-08-14,503,15.552,Low Value,Inactive
TR-21325,Toby Ritter,Consumer,West,132.20000000000002,57.382400000000004,2,2016-09-08,478,66.10000000000001,Low Value,Inactive
TS-21085,Thais Sissman,Consumer,South,2.808,-1.9656,1,2017-01-07,357,2.808,Low Value,Inactive
TS-21085,Thais Sissman,Consumer,West,2.025,-1.35,1,2015-07-19,895,2.025,Low Value,Inactive
TS-21160,Theresa Swint,Corporate,Central,250.48000000000002,28.370800000000003,1,2016-08-13,504,250.48000000000002,Low Value,Inactive
TS-21160,Theresa Swint,Corporate,East,956.204,-168.7593,3,2016-06-25,553,318.73466666666667,Medium Value,Inactive
TS-21160,Theresa Swint,Corporate,South,896.3100000000001,381.6627,1,2015-04-20,985,896.3100000000001,Medium Value,Inactive
TS-21160,Theresa Swint,Corporate,West,60.63,19.6002,1,2016-03-03,667,60.63,Low Value,Inactive
TS-21205,Thomas Seio,Corporate,Central,28.836000000000002,-50.052,1,2014-12-09,1117,28.836000000000002,Low Value,Inactive
TS-21205,Thomas Seio,Corporate,East,87.54,37.6422,1,2014-09-27,1190,87.54,Low Value,Inactive
TS-21205,Thomas Seio,Corporate,South,2959.0560000000005,282.4949,2,2017-06-15,198,1479.5280000000002,High Value,Inactive
TS-21205,Thomas Seio,Corporate,West,2295.658,592.8026,3,2016-08-01,516,765.2193333333333,High Value,Inactive
TS-21340,Toby Swindell,Consumer,Central,1.112,-1.8904,1,2015-03-10,1026,1.112,Low Value,Inactive
TS-21340,Toby Swindell,Consumer,East,17.608,7.289499999999999,1,2017-05-18,226,17.608,Low Value,Inactive
TS-21340,Toby Swindell,Consumer,West,956.062,-190.378,3,2015-11-24,767,318.68733333333336,Medium Value,Inactive
TS-21370,Todd Sumrall,Corporate,Central,2799.96,874.9875,1,2015-08-28,855,2799.96,High Value,Inactive
TS-21370,Todd Sumrall,Corporate,East,7629.21,1835.0772000000002,3,2017-11-24,36,2543.07,High Value,Active
TS-21370,Todd Sumrall,Corporate,West,1462.5810000000001,-338.3503,2,2017-05-11,233,731.2905000000001,High Value,Inactive
TS-21430,Tom Stivers,Corporate,Central,30.36,13.0548,1,2016-11-13,412,30.36,Low Value,Inactive
TS-21430,Tom Stivers,Corporate,East,545.928,-242.75119999999998,1,2014-11-11,1145,545.928,Medium Value,Inactive
TS-21430,Tom Stivers,Corporate,West,1477.8519999999999,278.3981,3,2017-07-11,172,492.6173333333333,High Value,At Risk
TS-21505,Tony Sayre,Consumer,East,744.3159999999999,-43.2398,2,2017-07-03,180,372.15799999999996,Medium Value,At Risk
TS-21505,Tony Sayre,Consumer,South,732.3119999999999,87.4533,1,2014-12-20,1106,732.3119999999999,Medium Value,Inactive
TS-21505,Tony Sayre,Consumer,West,766.6460000000001,-32.83560000000003,3,2017-12-19,11,255.5486666666667,Medium Value,Active
TS-21610,Troy Staebel,Consumer,Central,179.428,-138.27239999999998,2,2017-10-13,78,89.714,Low Value,Active
TS-21610,Troy Staebel,Consumer,East,1163.116,-284.7797,3,2016-09-17,469,387.70533333333333,High Value,Inactive
TS-21610,Troy Staebel,Consumer,West,1477.88,128.35399999999998,2,2017-11-05,55,738.94,High Value,Active
TS-21655,Trudy Schmidt,Consumer,Central,2345.114,-185.24960000000002,3,2017-01-02,362,781.7046666666666,High Value,Inactive
TS-21655,Trudy Schmidt,Consumer,South,870.04,364.8721,1,2016-12-25,370,870.04,Medium Value,Inactive
TS-21655,Trudy Schmidt,Consumer,West,152.94,41.2938,1,2017-05-06,238,152.94,Low Value,Inactive
TT-21070,Ted Trevino,Consumer,East,841.486,214.6521,3,2015-04-05,1000,280.49533333333335,Medium Value,Inactive
TT-21070,Ted Trevino,Consumer,South,746.8580000000001,179.7181,2,2017-11-29,31,373.42900000000003,Medium Value,Active
TT-21070,Ted Trevino,Consumer,West,3327.2580000000003,357.5865,2,2017-11-13,47,1663.6290000000001,High Value,Active
TT-21220,Thomas Thornton,Consumer,Central,629.596,30.6809,2,2017-03-18,287,314.798,Medium Value,Inactive
TT-21220,Thomas Thornton,Consumer,East,58.116,22.855800000000002,2,2016-05-15,594,29.058,Low Value,Inactive
TT-21220,Thomas Thornton,Consumer,South,182.91,53.0439,1,2015-10-30,792,182.91,Low Value,Inactive
TT-21220,Thomas Thornton,Consumer,West,556.422,172.1565,3,2017-06-30,183,185.47400000000002,Medium Value,Inactive
TT-21265,Tim Taslimi,Corporate,Central,54.96,15.9384,1,2016-11-19,406,54.96,Low Value,Inactive
TT-21265,Tim Taslimi,Corporate,East,61.44,16.5888,1,2016-10-02,454,61.44,Low Value,Inactive
TT-21265,Tim Taslimi,Corporate,West,323.1,61.389,1,2015-08-15,868,323.1,Medium Value,Inactive
TT-21460,Tonja Turnell,Home Office,Central,5301.688,1113.0275000000001,4,2017-11-26,34,1325.422,High Value,Active
TT-21460,Tonja Turnell,Home Office,South,35.96,3.596,1,2017-08-20,132,35.96,Low Value,At Risk
TT-21460,Tonja Turnell,Home Office,West,27.159999999999997,7.8764,2,2017-12-18,12,13.579999999999998,Low Value,Active
TW-21025,Tamara Willingham,Home Office,East,303.192,103.3155,2,2017-07-21,162,151.596,Medium Value,At Risk
TW-21025,Tamara Willingham,Home Office,South,67.96,12.2328,1,2015-09-05,847,67.96,Low Value,Inactive
TW-21025,Tamara Willingham,Home Office,West,4907.674,621.8421999999999,4,2017-10-27,64,1226.9185,High Value,Active
TZ-21580,Tracy Zic,Consumer,West,1707.286,224.8887,4,2017-11-25,35,426.8215,High Value,Active
VB-21745,Victoria Brennan,Corporate,Central,574.476,114.3532,3,2016-11-27,398,191.492,Medium Value,Inactive
VB-21745,Victoria Brennan,Corporate,East,756.8,75.68,1,2016-10-28,428,756.8,Medium Value,Inactive
VB-21745,Victoria Brennan,Corporate,South,674.32,181.2066,2,2017-11-06,54,337.16,Medium Value,Active
VD-21670,Valerie Dominguez,Consumer,Central,971.88,109.3365,1,2015-06-26,918,971.88,Medium Value,Inactive
VD-21670,Valerie Dominguez,Consumer,East,2220.06,841.9446,1,2015-11-01,790,2220.06,High Value,Inactive
VD-21670,Valerie Dominguez,Consumer,South,1124.28,89.95,3,2016-05-28,581,374.76,Medium Value,Inactive
VD-21670,Valerie Dominguez,Consumer,West,2126.034,576.5563,1,2014-08-04,1244,2126.034,High Value,Inactive
VF-21715,Vicky Freymann,Home Office,Central,679.7479999999999,-153.2036,2,2017-12-17,13,339.87399999999997,Medium Value,Active
VF-21715,Vicky Freymann,Home Office,West,168.196,56.9256,3,2017-07-08,175,56.065333333333335,Low Value,At Risk
VG-21790,Vivek Gonzalez,Consumer,South,155.456,-7.7728,1,2014-08-08,1240,155.456,Low Value,Inactive
VG-21790,Vivek Gonzalez,Consumer,West,690.554,151.3996,5,2017-07-29,154,138.11079999999998,Medium Value,At Risk
VG-21805,Vivek Grady,Corporate,Central,354.016,-72.5432,2,2016-03-24,646,177.008,Medium Value,Inactive
VG-21805,Vivek Grady,Corporate,East,62.396,17.251,2,2017-03-19,286,31.198,Low Value,Inactive
VG-21805,Vivek Grady,Corporate,South,10.96,2.9592,1,2016-05-12,597,10.96,Low Value,Inactive
VM-21685,Valerie Mitchum,Home Office,Central,2.912,0.91,1,2017-07-16,167,2.912,Low Value,At Risk
VM-21685,Valerie Mitchum,Home Office,East,1379.538,344.8558,3,2017-11-06,54,459.846,High Value,Active
VM-21685,Valerie Mitchum,Home Office,South,259.29,78.2361,1,2014-04-07,1363,259.29,Low Value,Inactive
VM-21685,Valerie Mitchum,Home Office,West,813.126,89.52499999999999,2,2017-03-16,289,406.563,Medium Value,Inactive
VM-21835,Vivian Mathis,Consumer,Central,16.28,6.512,1,2014-03-22,1379,16.28,Low Value,Inactive
VM-21835,Vivian Mathis,Consumer,East,177.33999999999997,85.3004,2,2017-09-04,117,88.66999999999999,Low Value,At Risk
VM-21835,Vivian Mathis,Consumer,South,58.4,-24.316,1,2016-06-14,564,58.4,Low Value,Inactive
VM-21835,Vivian Mathis,Consumer,West,128.67,49.140899999999995,1,2016-05-12,597,128.67,Low Value,Inactive
VP-21730,Victor Preis,Home Office,Central,19.0,8.93,1,2015-07-05,909,19.0,Low Value,Inactive
VP-21730,Victor Preis,Home Office,East,899.1099999999999,170.87900000000002,1,2017-11-30,30,899.1099999999999,Medium Value,Active
VP-21730,Victor Preis,Home Office,West,75.792,25.5798,1,2017-06-30,183,75.792,Low Value,Inactive
VP-21760,Victoria Pisteka,Corporate,Central,634.124,78.5743,2,2014-12-09,1117,317.062,Medium Value,Inactive
VP-21760,Victoria Pisteka,Corporate,East,732.256,-172.499,3,2016-06-26,552,244.08533333333332,Medium Value,Inactive
VP-21760,Victoria Pisteka,Corporate,South,1893.786,-964.4829,1,2017-10-16,75,1893.786,High Value,Active
VP-21760,Victoria Pisteka,Corporate,West,100.36,39.6308,1,2014-09-06,1211,100.36,Low Value,Inactive
VS-21820,Vivek Sundaresam,Consumer,Central,697.4649999999999,-248.554,2,2015-05-24,951,348.73249999999996,Medium Value,Inactive
VS-21820,Vivek Sundaresam,Consumer,South,187.228,-7.8320000000000025,1,2016-01-08,722,187.228,Low Value,Inactive
VS-21820,Vivek Sundaresam,Consumer,West,171.288,-6.4233,1,2017-05-23,221,171.288,Low Value,Inactive
VT-21700,Valerie Takahito,Home Office,Central,100.24,33.831,1,2014-06-06,1303,100.24,Low Value,Inactive
VT-21700,Valerie Takahito,Home Office,East,1636.356,-257.9199,1,2015-04-05,1000,1636.356,High Value,Inactive
VW-21775,Victoria Wilson,Corporate,Central,1222.47,-65.32379999999999,2,2014-07-15,1264,611.235,High Value,Inactive
VW-21775,Victoria Wilson,Corporate,East,3725.512,-1078.132,3,2017-11-17,43,1241.8373333333334,High Value,Active
VW-21775,Victoria Wilson,Corporate,South,21.36,8.1168,1,2015-09-08,844,21.36,Low Value,Inactive
VW-21775,Victoria Wilson,Corporate,West,1164.696,260.67449999999997,4,2017-12-02,28,291.174,High Value,Active
WB-21850,William Brown,Consumer,Central,161.184,-68.6764,3,2017-11-11,49,53.728,Low Value,Active
WB-21850,William Brown,Consumer,East,475.86400000000003,-42.28309999999999,3,2017-12-10,20,158.62133333333335,Medium Value,Active
WB-21850,William Brown,Consumer,West,5523.054,825.2906,5,2017-06-29,184,1104.6108,High Value,Inactive
XP-21865,Xylona Preis,Consumer,Central,989.72,178.64579999999998,3,2017-11-14,46,329.9066666666667,Medium Value,Active
XP-21865,Xylona Preis,Consumer,East,201.11999999999998,86.3496,2,2017-11-17,43,100.55999999999999,Low Value,Active
XP-21865,Xylona Preis,Consumer,South,523.628,57.8932,2,2016-08-26,491,261.814,Medium Value,Inactive
XP-21865,Xylona Preis,Consumer,West,660.19,298.3414,4,2017-10-09,82,165.0475,Medium Value,Active
YC-21895,Yoseph Carroll,Corporate,Central,1122.184,89.8082,2,2017-12-26,4,561.092,Medium Value,Active
YC-21895,Yoseph Carroll,Corporate,East,3116.49,833.7633,1,2014-11-17,1139,3116.49,High Value,Inactive
YC-21895,Yoseph Carroll,Corporate,West,1215.6760000000002,382.0575,2,2016-04-07,632,607.8380000000001,High Value,Inactive
YS-21880,Yana Sorensen,Corporate,East,465.18,120.9468,1,2015-01-12,1083,465.18,Medium Value,Inactive
YS-21880,Yana Sorensen,Corporate,South,501.092,105.751,3,2017-07-03,180,167.03066666666666,Medium Value,At Risk
YS-21880,Yana Sorensen,Corporate,West,5754.172,1551.5945,4,2017-12-21,9,1438.543,High Value,Active
ZC-21910,Zuschuss Carroll,Consumer,Central,3869.806,-1468.579,5,2017-06-19,194,773.9612,High Value,Inactive
ZC-21910,Zuschuss Carroll,Consumer,East,43.92,12.7368,1,2017-05-11,233,43.92,Low Value,Inactive
ZC-21910,Zuschuss Carroll,Consumer,South,1470.892,77.599,2,2017-06-11,202,735.446,High Value,Inactive
